Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
3500000,1.2551582,0.65324175,999.0,6.162457928061485,6.162457928061485,1.0
3510000,1.2550484,0.66706973,999.0,5.612197334878147,5.612197334878147,1.0
3520000,1.2547644,0.6501306,999.0,6.83054890135924,6.83054890135924,1.0
3530000,1.2546526,0.6711207,999.0,7.3033258153332605,7.3033258153332605,1.0
3540000,1.2541292,0.66054165,999.0,5.752265641465783,5.752265641465783,1.0
3550000,1.2540975,0.6561316,999.0,7.167785167694092,7.167785167694092,1.0
3560000,1.2537205,0.6441129,999.0,6.185907171169917,6.185907171169917,1.0
3570000,1.2537205,0.66497666,999.0,5.294732057385975,5.294732057385975,1.0
3580000,1.2532398,0.6701548,999.0,6.208669131621718,6.208669131621718,1.0
3590000,1.2532256,0.66193044,999.0,6.860385066829622,6.860385066829622,1.0
3600000,1.2532061,0.6360342,999.0,6.099505166212718,6.099505166212718,1.0
3610000,1.2532046,0.6503461,999.0,6.673193900121583,6.673193900121583,1.0
3620000,1.2530982,0.6469838,999.0,6.625471115112305,6.625471115112305,1.0
3630000,1.2530653,0.67340577,999.0,5.768369326367974,5.768369326367974,1.0
3640000,1.2528424,0.6744654,999.0,6.719090235233307,6.719090235233307,1.0
3650000,1.2527363,0.65879214,999.0,5.977798697021273,5.977798697021273,1.0
3660000,1.2525071,0.64888966,999.0,6.3991041127592325,6.3991041127592325,1.0
3670000,1.2523327,0.6490977,999.0,6.154404291883111,6.154404291883111,1.0
3680000,1.2521843,0.65511894,999.0,5.74391839603583,5.74391839603583,1.0
3690000,1.2520154,0.6342338,999.0,5.66730936202738,5.66730936202738,1.0
3700000,1.2520914,0.6408007,999.0,4.669770713895559,4.669770713895559,1.0
3710000,1.2522166,0.615873,999.0,7.257425274699926,7.257425274699926,1.0
3720000,1.2521861,0.6173299,999.0,5.687067536513011,5.687067536513011,1.0
3730000,1.2520978,0.6193263,999.0,5.794460979600747,5.794460979600747,1.0
3740000,1.252006,0.62803924,999.0,6.560608788393438,6.560608788393438,1.0
3750000,1.2515756,0.6425035,999.0,7.5678544249385595,7.5678544249385595,1.0
3760000,1.2515402,0.6297496,999.0,6.803065405786038,6.803065405786038,1.0
3770000,1.250927,0.63771236,999.0,6.602101132273674,6.602101132273674,1.0
3780000,1.250927,0.63511086,999.0,6.6758718229830265,6.6758718229830265,1.0
3790000,1.2504725,0.6527976,999.0,7.032635301351547,7.032635301351547,1.0
3800000,1.2504609,0.6287028,999.0,5.878756177425385,5.878756177425385,1.0
3810000,1.2502497,0.6662785,999.0,7.0412921574380665,7.0412921574380665,1.0
3820000,1.2502192,0.6554507,999.0,7.552858632057905,7.552858632057905,1.0
3830000,1.249921,0.65172464,999.0,5.982047084718943,5.982047084718943,1.0
3840000,1.2498314,0.6641083,999.0,6.807419072588285,6.807419072588285,1.0
3850000,1.2496256,0.61987686,999.0,5.249983466333813,5.249983466333813,1.0
3860000,1.249523,0.6612336,999.0,7.139259312301874,7.139259312301874,1.0
3870000,1.2493073,0.6441789,999.0,6.989895366132259,6.989895366132259,1.0
3880000,1.2491562,0.63970387,999.0,6.20663636525472,6.20663636525472,1.0
3890000,1.2489612,0.6600431,999.0,6.911241039633751,6.911241039633751,1.0
3900000,1.2487394,0.6580912,999.0,6.919758103787899,6.919758103787899,1.0
3910000,1.2485492,0.669316,999.0,7.1214967854321,7.1214967854321,1.0
3920000,1.2482407,0.6730263,999.0,7.835065081715584,7.835065081715584,1.0
3930000,1.2481322,0.6805717,999.0,7.3882680883010226,7.3882680883010226,1.0
3940000,1.2478282,0.665343,999.0,5.908668737858534,5.908668737858534,1.0
3950000,1.2477746,0.65896016,999.0,6.675687106326222,6.675687106326222,1.0
3960000,1.2475269,0.6680926,999.0,5.972564133008321,5.972564133008321,1.0
3970000,1.2475219,0.68014956,999.0,6.9253943264484406,6.9253943264484406,1.0
3980000,1.2474753,0.6624423,999.0,6.284165780059993,6.284165780059993,1.0
3990000,1.2474753,0.62791044,999.0,6.732811667025089,6.732811667025089,1.0
4000000,1.2472632,0.6474811,999.0,5.703623161713282,5.703623161713282,1.0
4010000,1.2472565,0.6638197,999.0,6.157180993093385,6.157180993093385,1.0
4020000,1.2470629,0.67946565,999.0,7.579264914616942,7.579264914616942,1.0
4030000,1.2470353,0.6599258,999.0,7.866922065615654,7.866922065615654,1.0
4040000,1.2465955,0.6557371,999.0,6.64365380803744,6.64365380803744,1.0
4050000,1.2464745,0.67305434,999.0,6.149711866345671,6.149711866345671,1.0
4060000,1.2463357,0.6754986,999.0,6.696402728557587,6.696402728557587,1.0
4070000,1.2462686,0.6825265,999.0,7.055064253509045,7.055064253509045,1.0
4080000,1.2460712,0.66849196,999.0,6.616297391181191,6.616297391181191,1.0
4090000,1.2459232,0.6826938,999.0,7.045186133848296,7.045186133848296,1.0
4100000,1.2457596,0.65593493,999.0,6.14944688603282,6.14944688603282,1.0
4110000,1.2455685,0.68101037,999.0,5.375991942360997,5.375991942360997,1.0
4120000,1.245581,0.6855436,999.0,7.23289928038915,7.23289928038915,1.0
4130000,1.2456043,0.67952144,999.0,6.748528478874101,6.748528478874101,1.0
4140000,1.2455803,0.6809596,999.0,6.751416850835085,6.751416850835085,1.0
4150000,1.2455158,0.67138445,999.0,7.041430542245507,7.041430542245507,1.0
4160000,1.2454747,0.667952,999.0,5.951932365695636,5.951932365695636,1.0
4170000,1.2452562,0.663956,999.0,6.131752759218216,6.131752759218216,1.0
4180000,1.2452387,0.6650066,999.0,6.470125887542963,6.470125887542963,1.0
4190000,1.2450216,0.68112165,999.0,5.376874431967735,5.376874431967735,1.0
4200000,1.2450216,0.6788691,999.0,7.274755113075177,7.274755113075177,1.0
4210000,1.2448528,0.6638209,999.0,5.986234265897009,5.986234265897009,1.0
4220000,1.2448485,0.6532961,999.0,5.201177823357284,5.201177823357284,1.0
4230000,1.2448462,0.6634227,999.0,5.4973304234445095,5.4973304234445095,1.0
4240000,1.2448462,0.6200222,999.0,6.501808561881384,6.501808561881384,1.0
4250000,1.2449465,0.66270125,999.0,6.859624321262042,6.859624321262042,1.0
4260000,1.2449762,0.6373982,999.0,6.596022676676512,6.596022676676512,1.0
4270000,1.2448223,0.6294246,999.0,5.769915258511901,5.769915258511901,1.0
4280000,1.2447436,0.6513614,999.0,5.9573036680618925,5.9573036680618925,1.0
4290000,1.2443398,0.65627134,999.0,6.213014857636558,6.213014857636558,1.0
4300000,1.2442458,0.6465511,999.0,5.848064213991165,5.848064213991165,1.0
4310000,1.2441556,0.6338345,999.0,6.5105429366230965,6.5105429366230965,1.0
4320000,1.2440612,0.64603597,999.0,6.166320828596751,6.166320828596751,1.0
4330000,1.2440665,0.654636,999.0,6.5238426973422365,6.5238426973422365,1.0
4340000,1.2440757,0.65298843,999.0,6.994163200259209,6.994163200259209,1.0
4350000,1.2440251,0.63898516,999.0,5.742313679307699,5.742313679307699,1.0
4360000,1.24389,0.65586334,999.0,7.254460055629412,7.254460055629412,1.0
4370000,1.2438682,0.62992,999.0,5.991619192891651,5.991619192891651,1.0
4380000,1.2437637,0.6334026,999.0,6.557085670530796,6.557085670530796,1.0
4390000,1.2437627,0.628506,999.0,4.402067651972175,4.402067651972175,1.0
4400000,1.2437533,0.6321414,999.0,6.198944262663523,6.198944262663523,1.0
4410000,1.2437533,0.654274,999.0,7.328886970877647,7.328886970877647,1.0
4420000,1.2435228,0.635085,999.0,5.947468355298042,5.947468355298042,1.0
4430000,1.2435228,0.6499157,999.0,6.111658399924636,6.111658399924636,1.0
4440000,1.2432878,0.6620173,999.0,7.553078480561575,7.553078480561575,1.0
4450000,1.2432764,0.65408295,999.0,6.691793153683345,6.691793153683345,1.0
4460000,1.2431484,0.6539594,999.0,6.738608965650201,6.738608965650201,1.0
4470000,1.2430861,0.6480852,999.0,7.66669087857008,7.66669087857008,1.0
4480000,1.2430203,0.66608393,999.0,7.79900956650575,7.79900956650575,1.0
4490000,1.2429721,0.6562613,999.0,6.515306989351909,6.515306989351909,1.0
4500000,1.2428747,0.65760624,999.0,6.905323781073093,6.905323781073093,1.0
4510000,1.2427636,0.6723146,999.0,6.10706177726388,6.10706177726388,1.0
4520000,1.2427206,0.6657218,999.0,7.072149387001991,7.072149387001991,1.0
4530000,1.2426503,0.6715886,999.0,6.829176581982109,6.829176581982109,1.0
4540000,1.2426037,0.66388834,999.0,6.6540177427232265,6.6540177427232265,1.0
4550000,1.2424818,0.6654476,999.0,6.435397373512387,6.435397373512387,1.0
4560000,1.242465,0.6584124,999.0,5.915285073717436,5.915285073717436,1.0
4570000,1.2423807,0.6485217,999.0,4.865285086962912,4.865285086962912,1.0
4580000,1.2423718,0.6704347,999.0,7.490889040753245,7.490889040753245,1.0
4590000,1.2422675,0.665084,999.0,7.291577436029911,7.291577436029911,1.0
4600000,1.2422675,0.6604869,999.0,6.3649730066458385,6.3649730066458385,1.0
4610000,1.2422003,0.67018276,999.0,6.986405503418711,6.986405503418711,1.0
4620000,1.2421988,0.66422737,999.0,6.510887507349253,6.510887507349253,1.0
4630000,1.2421054,0.6694224,999.0,8.015955900773406,8.015955900773406,1.0
4640000,1.2420919,0.68322146,999.0,7.090652657548587,7.090652657548587,1.0
4650000,1.2420344,0.68208265,999.0,6.996556939350234,6.996556939350234,1.0
4660000,1.2420175,0.66688764,999.0,6.724506529048085,6.724506529048085,1.0
4670000,1.2419193,0.67642796,999.0,5.295875349082053,5.295875349082053,1.0
4680000,1.2418703,0.66576964,999.0,7.447479507327079,7.447479507327079,1.0
4690000,1.2418329,0.6678573,999.0,6.453073052896394,6.453073052896394,1.0
4700000,1.2418048,0.68960345,999.0,6.8770143166184425,6.8770143166184425,1.0
4710000,1.2417765,0.6680769,999.0,6.062788229435682,6.062788229435682,1.0
4720000,1.2417451,0.68771744,999.0,6.739802293976148,6.739802293976148,1.0
4730000,1.2417555,0.67296934,999.0,6.2111737545993595,6.2111737545993595,1.0
4740000,1.2417753,0.67534673,999.0,6.448057932779193,6.448057932779193,1.0
4750000,1.2417685,0.6906759,999.0,7.203858252614737,7.203858252614737,1.0
4760000,1.2417506,0.6938267,999.0,6.918202749888102,6.918202749888102,1.0
4770000,1.2417408,0.68523383,999.0,7.535209712882836,7.535209712882836,1.0
4780000,1.2416953,0.7020153,999.0,7.326038459315896,7.326038459315896,1.0
4790000,1.2416924,0.6864503,999.0,6.143459599465132,6.143459599465132,1.0
4800000,1.2416612,0.6938015,999.0,7.557595953345299,7.557595953345299,1.0
4810000,1.2416612,0.70086,999.0,7.041650833355056,7.041650833355056,1.0
4820000,1.2417053,0.69198656,999.0,6.6794233694672585,6.6794233694672585,1.0
4830000,1.2417067,0.6871133,999.0,6.309358095750213,6.309358095750213,1.0
4840000,1.2417024,0.69284713,999.0,6.676633045077324,6.676633045077324,1.0
4850000,1.2417014,0.69683635,999.0,6.762078961978356,6.762078961978356,1.0
4860000,1.241664,0.6882831,999.0,7.547607893124223,7.547607893124223,1.0
4870000,1.2416528,0.6913208,999.0,6.467556292191148,6.467556292191148,1.0
4880000,1.2416468,0.6864711,999.0,6.509704052408536,6.509704052408536,1.0
4890000,1.241644,0.69066155,999.0,6.521106239822176,6.521106239822176,1.0
4900000,1.2416458,0.6796409,999.0,5.8833490908145905,5.8833490908145905,1.0
4910000,1.241647,0.69262195,999.0,8.352192407473922,8.352192407473922,1.0
4920000,1.241641,0.6948122,999.0,7.199926107128461,7.199926107128461,1.0
4930000,1.2416345,0.6880811,999.0,6.420784877406226,6.420784877406226,1.0
4940000,1.2416352,0.6749296,999.0,6.871757125481963,6.871757125481963,1.0
4950000,1.2416364,0.6863926,999.0,5.946337401866913,5.946337401866913,1.0
4960000,1.241636,0.6779622,999.0,5.978571402529876,5.978571402529876,1.0
4970000,1.2416345,0.6770036,999.0,7.226891348759334,7.226891348759334,1.0
4980000,1.2416337,0.6717995,999.0,6.695937102427706,6.695937102427706,1.0
4990000,1.2416289,0.66414607,999.0,6.353792134672403,6.353792134672403,1.0
5000000,1.2416289,0.6704084,999.0,6.832173798481623,6.832173798481623,1.0
